fecha,dolar_blue,dolar_oficial,valor,rsi,day_of_week,is_end_of_month,brecha
2022-12-21,325.0,174.28,325.0,72.43820805791349,2,0,0.8648152398439293
2022-12-22,330.0,174.53,330.0,76.73738535621055,3,0,0.8907924139116484
2022-12-23,340.0,174.84,340.0,82.58739249053528,4,0,0.9446350949439487
2022-12-26,346.0,174.84,346.0,85.02131858468562,0,1,0.9789521848547242
2022-12-27,356.0,176.05,356.0,88.02554557919062,1,1,1.0221527975007099
2022-12-28,357.0,176.4,357.0,88.27871946316,2,1,1.0238095238095237
2022-12-29,350.0,176.78,350.0,76.14275059620533,3,1,0.9798619753365765
2022-12-30,346.0,177.16,346.0,70.20359862596968,4,1,0.9530368028900429
2023-01-02,342.0,177.16,342.0,64.76345264407325,0,0,0.9304583427410251
2023-01-03,354.0,178.36,354.0,71.81877660258637,1,0,0.9847499439336173
2023-01-04,354.0,178.66,354.0,71.81877660258637,2,0,0.9814172170603381
2023-01-05,353.0,178.94,353.0,70.45536864417465,3,0,0.9727282888118923
2023-01-06,354.0,179.25,354.0,71.04728695001056,4,0,0.9748953974895398
2023-01-09,354.0,180.09,354.0,71.04728695001056,0,0,0.9656838247542895
2023-01-10,355.0,180.38,355.0,71.70474222971684,1,0,0.9680674132387184
2023-01-11,359.0,180.67,359.0,74.22592702737015,2,0,0.9870482094426304
2023-01-12,359.0,180.97,359.0,74.22592702737015,3,0,0.9837542134055368
2023-01-13,361.0,181.27,361.0,75.49222047821314,4,0,0.9915043857229546
2023-01-16,369.0,181.27,369.0,79.77303738705939,0,0,1.0356374469024106
2023-01-17,370.0,182.49,370.0,80.23771792033017,1,0,1.0275083566222805
2023-01-18,378.0,182.81,378.0,83.50289171795102,2,0,1.0677205842131174
2023-01-19,377.0,183.11,377.0,81.68607165895696,3,0,1.05887171645459
2023-01-20,374.0,183.45,374.0,76.32117470074263,4,0,1.0387026437721452
2023-01-23,376.0,184.37,376.0,77.38741949626022,0,0,1.0393773390464827
2023-01-24,376.0,184.69,376.0,77.38741949626022,1,0,1.035843846445395
2023-01-25,381.0,185.03,381.0,79.99875767307233,2,0,1.0591255472085608
2023-01-26,383.0,185.32,383.0,80.94658763586654,3,1,1.066695445715519
2023-01-27,385.0,185.61,385.0,81.87174203414108,4,1,1.0742416895641398
2023-01-30,386.0,186.56,386.0,82.3336370618569,0,1,1.0690394511149228
2023-01-31,383.0,187.0,383.0,76.07159907099758,1,1,1.0481283422459893
2023-02-01,381.0,187.29,381.0,72.1327932440615,2,0,1.0342783917988148
2023-02-02,377.0,187.57,377.0,64.89557318944267,3,0,1.009916297915445
2023-02-03,378.0,188.02,378.0,65.81888821817623,4,0,1.0104244229337302
2023-02-06,379.0,189.11,379.0,66.76040575884858,0,0,1.0041245835756964
2023-02-07,373.0,189.52,373.0,56.67349535367428,1,0,0.968130012663571
2023-02-08,381.0,189.85,381.0,64.39750854171118,2,0,1.0068475111930473
2023-02-09,381.0,190.21,381.0,64.39750854171118,3,0,1.0030492613427264
2023-02-10,379.0,190.51,379.0,61.23245958037871,4,0,0.9893968820534356
2023-02-13,377.0,191.65,377.0,58.15438917626733,0,0,0.9671275763109835
2023-02-14,379.0,191.99,379.0,60.30338233284719,1,0,0.974061149018178
2023-02-15,379.0,192.38,379.0,60.30338233284719,2,0,0.9700592577190976
2023-02-16,378.0,192.83,378.0,58.559481774781084,3,0,0.9602758906809106
2023-02-17,377.0,193.19,377.0,56.79082759095434,4,0,0.9514467622547751
2023-02-20,377.0,193.19,377.0,56.790827590954336,0,0,0.9514467622547751
2023-02-21,377.0,193.19,377.0,56.790827590954336,1,0,0.9514467622547751
2023-02-22,377.0,194.95,377.0,56.790827590954336,2,0,0.9338291869710184
2023-02-23,377.0,195.31,377.0,56.790827590954336,3,0,0.9302647073882545
2023-02-24,379.0,195.68,379.0,60.26736186616135,4,0,0.936835650040883
2023-02-27,379.0,196.81,379.0,60.26736186616135,0,1,0.9257151567501651
2023-02-28,377.0,197.15,377.0,55.12363626782161,1,1,0.9122495561755009
2023-03-01,375.0,197.57,375.0,50.4835096236098,2,0,0.8980614465758973
2023-03-02,375.0,197.87,375.0,50.4835096236098,3,0,0.8951837064739475
2023-03-03,377.0,198.28,377.0,54.8876097213388,4,0,0.9013516239661086
2023-03-06,375.0,199.34,375.0,50.0898172711395,0,0,0.8812079863549713
2023-03-07,372.0,199.68,372.0,43.8921290086994,1,0,0.8629807692307692
2023-03-08,371.0,199.95,371.0,42.02550581264453,2,0,0.8554638659664917
2023-03-09,378.0,200.36,378.0,56.099618625643515,3,0,0.8866041125973246
2023-03-10,373.0,200.73,373.0,47.27198078301653,4,0,0.8582175061027252
2023-03-13,373.0,201.86,373.0,47.27198078301653,0,0,0.8478153175468145
2023-03-14,377.0,202.07,377.0,53.989391861046784,1,0,0.8656901073885288
2023-03-15,377.0,202.56,377.0,53.989391861046784,2,0,0.8611769352290679
2023-03-16,379.0,202.94,379.0,57.15461200068294,3,0,0.867547058243816
2023-03-17,383.0,203.34,383.0,62.683763199836584,4,0,0.8835448018097767
2023-03-20,383.0,204.53,383.0,62.683763199836584,0,0,0.8725859287146139
2023-03-21,386.0,205.02,386.0,66.44976546408817,1,0,0.8827431470100477
2023-03-22,394.0,205.38,394.0,73.98854170360846,2,0,0.9183951699289123
2023-03-23,391.0,205.78,391.0,67.83305210212953,3,0,0.9000874720575371
2023-03-27,389.0,207.42,389.0,64.0097576914102,0,1,0.8754218493877158
2023-03-28,390.0,207.84,390.0,65.06986856981914,1,1,0.8764434180138568
2023-03-29,397.0,208.3,397.0,71.41675558011394,2,1,0.9059049447911665
2023-03-30,393.0,208.59,393.0,64.2342817218713,3,1,0.8840788149000431
2023-03-31,393.0,209.01,393.0,64.2342817218713,4,1,0.8802928089565093
2023-04-03,395.0,210.37,395.0,66.205176724046,0,0,0.8776441507819556
2023-04-04,392.0,210.78,392.0,60.79352538794204,1,0,0.859758990416548
2023-04-05,392.0,211.22,392.0,60.79352538794204,2,0,0.8558848593883155
2023-04-10,392.0,213.39,392.0,60.79352538794204,0,0,0.8370120436758987
2023-04-11,391.0,213.76,391.0,58.792767409914916,1,0,0.8291541916167665
2023-04-12,394.0,214.24,394.0,62.7531135183689,2,0,0.839058999253174
2023-04-13,398.0,214.68,398.0,67.26990808151795,3,0,0.8539221166387181
2023-04-14,400.0,215.1,400.0,69.27609530254657,4,0,0.8596001859600186
2023-04-17,408.0,216.38,408.0,75.69387302962801,0,0,0.8855716794528146
2023-04-18,418.0,216.94,418.0,81.02850549003101,1,0,0.9268000368765558
2023-04-19,423.0,217.48,423.0,83.033592908803,2,0,0.9450064373735517
2023-04-20,432.0,217.99,432.0,85.91853332349902,3,0,0.9817422817560437
2023-04-21,442.0,218.53,442.0,88.29922779229167,4,0,1.0226055919095776
2023-04-24,462.0,220.21,462.0,91.42261250620305,0,0,1.0979973661504927
2023-04-25,495.0,220.87,495.0,94.18217501482245,1,0,1.2411373205958256
2023-04-26,474.0,221.57,474.0,77.16794887607391,2,1,1.1392787832287765
2023-04-27,467.0,222.0,467.0,72.46840593601549,3,1,1.1036036036036037
2023-05-02,469.0,224.65,469.0,72.97481787246187,1,0,1.0876919652793233
2023-05-03,474.0,225.2,474.0,74.25000639107654,2,0,1.1047957371225579
2023-05-04,469.0,225.7,469.0,70.65945827266286,3,0,1.0779796189632256
2023-05-05,468.0,226.25,468.0,69.93109296684312,4,0,1.0685082872928178
2023-05-08,469.0,227.65,469.0,70.26122427774264,0,0,1.0601801010322864
2023-05-09,470.0,228.05,470.0,70.60873802641545,1,0,1.0609515457136591
2023-05-10,471.0,228.5,471.0,70.97401355433516,2,0,1.061269146608315
2023-05-11,472.0,229.0,472.0,71.35736751733188,3,0,1.0611353711790392
2023-05-12,475.0,229.2,475.0,72.52952270110553,4,0,1.0724258289703317
2023-05-15,474.0,230.7,474.0,71.47945608920195,0,0,1.0546163849154748
2023-05-16,483.0,231.1,483.0,74.98906802326822,1,0,1.0900043271311122
2023-05-17,488.0,231.65,488.0,76.70417630378452,2,0,1.1066263759982733
2023-05-18,487.0,232.1,487.0,75.58775581257652,3,0,1.098233520034468
2023-05-19,488.0,232.75,488.0,75.96450006178392,4,0,1.0966702470461869
2023-05-22,486.0,234.35,486.0,73.52071324841046,0,0,1.073821207595477
2023-05-23,490.0,234.95,490.0,75.23655922236844,1,0,1.08555011704618
2023-05-24,492.0,235.75,492.0,76.07147493607346,2,0,1.0869565217391304
2023-05-29,493.0,235.75,493.0,76.49814143380028,0,1,1.0911983032873807
2023-05-30,492.0,238.85,492.0,75.05686359462607,1,1,1.0598702114297678
2023-05-31,493.0,239.5,493.0,75.55289474524096,2,1,1.058455114822547
2023-06-01,490.0,240.25,490.0,70.99177117030709,3,0,1.0395421436004162
2023-06-02,490.0,240.85,490.0,70.99177117030709,4,0,1.0344612829561968
2023-06-05,490.0,242.5,490.0,70.99177117030709,0,0,1.0206185567010309
2023-06-06,485.0,243.25,485.0,63.06636822303005,1,0,0.9938335046248715
2023-06-07,484.0,243.5,484.0,61.585533039712566,2,0,0.9876796714579056
2023-06-08,484.0,244.45,484.0,61.585533039712566,3,0,0.9799550010227042
2023-06-09,483.0,244.95,483.0,59.95290042775522,4,0,0.971830985915493
2023-06-12,484.0,246.8,484.0,61.06447967196266,0,0,0.9611021069692057
2023-06-13,489.0,247.1,489.0,66.12711085490659,1,0,0.9789558883043302
2023-06-14,496.0,248.0,496.0,71.67911569227405,2,0,1.0
2023-06-15,487.0,248.35,487.0,58.42065339993776,3,0,0.9609422186430442
2023-06-16,492.0,249.45,492.0,62.563578018353915,4,0,0.9723391461214673
2023-06-21,492.0,251.85,492.0,62.563578018353915,2,0,0.9535437760571769
2023-06-22,493.0,252.6,493.0,63.40924638888713,3,0,0.9517022961203484
2023-06-23,495.0,253.0,495.0,65.10694065431703,4,0,0.9565217391304348
2023-06-26,493.0,254.6,493.0,62.00863009030398,0,1,0.9363707776904949
2023-06-27,496.0,255.25,496.0,64.72065755676135,1,1,0.9431929480901078
2023-06-28,496.0,255.85,496.0,64.72065755676135,2,1,0.9386359194840728
2023-06-29,494.0,256.2,494.0,61.33535033506169,3,1,0.9281811085089774
2023-06-30,493.0,256.7,493.0,59.65516230647992,4,1,0.9205298013245033
2023-07-03,495.0,257.9,495.0,61.902939118688636,0,0,0.9193485847227609
2023-07-04,493.0,259.35,493.0,58.399009465969804,1,0,0.900906111432427
2023-07-05,492.0,259.5,492.0,56.6717197458349,2,0,0.8959537572254336
2023-07-06,491.0,260.4,491.0,54.92230358083306,3,0,0.8855606758832567
2023-07-07,492.0,261.0,492.0,56.3726451960912,4,0,0.8850574712643678
2023-07-10,495.0,262.5,495.0,60.480593297294085,0,0,0.8857142857142857
2023-07-11,498.0,263.2,498.0,64.11903076784085,1,0,0.89209726443769
2023-07-12,503.0,264.05,503.0,69.20745706372814,2,0,0.9049422457867827
2023-07-13,512.0,264.35,512.0,75.84711282457303,3,0,0.936826177416304
2023-07-14,522.0,265.05,522.0,80.80077041527649,4,0,0.9694397283531409
2023-07-17,520.0,266.75,520.0,77.38244007140203,0,0,0.9493908153701968
2023-07-18,520.0,267.65,520.0,77.38244007140203,1,0,0.9428357930132637
2023-07-19,525.0,267.95,525.0,79.85362282491403,2,0,0.9593207688001494
2023-07-20,525.0,268.7,525.0,79.85362282491403,3,0,0.953851879419427
2023-07-21,529.0,269.45,529.0,81.70792862085335,4,0,0.9632584895156802
2023-07-24,552.0,271.0,552.0,88.34862966973459,0,0,1.03690036900369
2023-07-25,536.0,271.6,536.0,69.45787306531724,1,0,0.9734904270986744
2023-07-26,546.0,272.5,546.0,73.3004160105878,2,1,1.003669724770642
2023-07-27,553.0,273.1,553.0,75.61330662279188,3,1,1.0248993042841448
2023-07-28,551.0,273.7,551.0,73.65021197530092,4,1,1.0131530873218855
2023-07-31,550.0,275.25,550.0,72.63479963055468,0,1,0.9981834695731153
2023-08-01,560.0,276.15,560.0,76.17257484716744,1,0,1.0278833967046896
2023-08-02,560.0,277.4,560.0,76.17257484716743,2,0,1.0187454938716656
2023-08-03,570.0,278.1,570.0,79.27931591835001,3,0,1.0496224379719523
2023-08-04,574.0,279.35,574.0,80.38122198167504,4,0,1.0547700017898691
2023-08-07,596.0,283.2,596.0,85.08059039810014,0,0,1.1045197740112995
2023-08-08,596.0,284.2,596.0,85.08059039810014,1,0,1.0971147079521464
2023-08-09,600.0,285.15,600.0,85.79793166537125,2,0,1.104155707522357
2023-08-10,602.0,286.2,602.0,86.15634135957004,3,0,1.1034241788958772
2023-08-11,605.0,287.35,605.0,86.69859395988675,4,0,1.1054463198190358
2023-08-14,685.0,349.9501,685.0,93.74014590869406,0,0,0.9574219295836748
2023-08-15,730.0,350.0,730.0,95.26014440261176,1,0,1.0857142857142856
2023-08-16,780.0,349.9501,780.0,96.32725969194644,2,0,1.22888920448944
2023-08-17,760.0,349.9501,760.0,87.81116207724233,3,0,1.1717381992461209
2023-08-18,720.0,349.9501,720.0,73.76503326734678,4,0,1.057436188759483
2023-08-22,727.0,349.9501,727.0,74.53276836069834,1,0,1.0774390405946446
2023-08-23,735.0,349.9501,735.0,75.41813338811951,2,0,1.1002994426919723
2023-08-24,725.0,350.0,725.0,72.04644168569209,3,0,1.0714285714285714
2023-08-25,730.0,350.1,730.0,72.70354404933543,4,0,1.0851185375606969
2023-08-28,738.0,349.9501,738.0,73.76612738832821,0,1,1.1088720934784702
2023-08-29,750.0,350.0,750.0,75.3181915071994,1,1,1.1428571428571428
2023-08-30,740.0,350.0,740.0,71.52081926509803,2,1,1.1142857142857143
2023-08-31,735.0,350.0,735.0,69.6304901305482,3,1,1.1
2023-09-01,735.0,350.1,735.0,69.6304901305482,4,0,1.0994001713796058
2023-09-04,730.0,350.1,730.0,67.55957998871529,0,0,1.0851185375606969
2023-09-05,725.0,350.0,725.0,65.46285520078595,1,0,1.0714285714285714
2023-09-06,720.0,350.0,720.0,63.345682942568686,2,0,1.0571428571428572
2023-09-07,720.0,349.9501,720.0,63.345682942568686,3,0,1.057436188759483
2023-09-08,710.0,349.9501,710.0,58.925276125224855,4,0,1.0288606861378236
2023-09-11,717.0,349.9501,717.0,60.97803112626344,0,0,1.0488635379729851
2023-09-12,730.0,349.9501,730.0,64.52394202058372,1,0,1.0860116913811424
2023-09-13,735.0,350.05,735.0,65.81076657298237,2,0,1.0997000428510213
2023-09-14,722.0,350.0,722.0,59.74299777102773,3,0,1.062857142857143
2023-09-15,730.0,350.0,730.0,62.06117818884192,4,0,1.0857142857142856
2023-09-18,738.0,350.0,738.0,64.276536808526,0,0,1.1085714285714285
2023-09-19,740.0,349.9501,740.0,64.82945889939403,1,0,1.114587194002802
2023-09-20,735.0,350.1,735.0,62.23601501217706,2,0,1.0994001713796058
2023-09-21,745.0,350.0,745.0,65.23174097074278,3,0,1.1285714285714286
2023-09-22,745.0,350.05,745.0,65.23174097074278,4,0,1.1282673903728038
2023-09-25,745.0,350.05,745.0,65.23174097074276,0,0,1.1282673903728038
2023-09-26,752.0,350.0,752.0,67.48669394167092,1,1,1.1485714285714286
2023-09-27,773.0,350.0,773.0,73.11921076910647,2,1,1.2085714285714286
2023-09-28,785.0,350.05,785.0,75.70883281376976,3,1,1.2425367804599343
2023-09-29,805.0,349.9501,805.0,79.28988261873066,4,1,1.3003279610435887
2023-10-02,798.0,350.05,798.0,75.11593692349514,0,0,1.2796743322382516
2023-10-03,805.0,350.05,805.0,76.45095458182827,1,0,1.2996714755034995
2023-10-04,845.0,350.0,845.0,82.29595813220601,2,0,1.4142857142857144
2023-10-05,843.0,350.0,843.0,81.21058566099698,3,0,1.4085714285714286
2023-10-06,895.0,350.1,895.0,86.27790904950162,4,0,1.55641245358469
2023-10-09,930.0,350.1,930.0,88.52174296264226,0,0,1.656383890317052
2023-10-10,1025.0,350.1,1025.0,92.23382653464776,1,0,1.927734932876321
2023-10-11,1020.0,350.1,1020.0,90.5735731179515,2,0,1.913453299057412
2023-10-12,970.0,349.9501,970.0,75.86670886357001,3,0,1.7718237543009703
2023-10-17,985.0,350.1,985.0,77.0696258617509,1,0,1.8134818623250497
2023-10-18,930.0,350.1,930.0,64.3951896472118,2,0,1.656383890317052
2023-10-19,900.0,349.9501,900.0,58.72245044178536,3,0,1.5717952359493537
2023-10-20,900.0,349.9501,900.0,58.722450441785355,4,0,1.5717952359493537
2023-10-23,1100.0,349.9501,1100.0,75.44625859323395,0,0,2.1433052883825434
2023-10-24,1075.0,349.9501,1075.0,71.54422887385294,1,0,2.0718665318283946
2023-10-25,1000.0,350.1,1000.0,61.301212483516835,2,0,1.8563267637817764
2023-10-26,980.0,349.9501,980.0,58.8803128477837,3,1,1.8003992569226297
2023-10-27,990.0,349.9501,990.0,59.736510088092444,4,1,1.8289747595442891
2023-10-30,970.0,349.9501,970.0,57.172465224043414,0,1,1.7718237543009703
2023-10-31,920.0,350.0,920.0,51.249977804806,1,1,1.6285714285714286
2023-11-01,915.0,349.9501,915.0,50.68454955554362,2,0,1.614658489881843
2023-11-02,915.0,350.1,915.0,50.68454955554362,3,0,1.6135389888603255
2023-11-03,920.0,350.1,920.0,51.30758747592625,4,0,1.6278206226792344
2023-11-07,890.0,350.0,890.0,47.43528788467574,1,0,1.542857142857143
2023-11-08,890.0,349.9501,890.0,47.43528788467574,2,0,1.5432197333276942
2023-11-09,950.0,349.9501,950.0,55.266355910805615,3,0,1.7146727490576512
2023-11-10,955.0,349.9501,955.0,55.856552092133974,4,0,1.728960500368481
2023-11-13,925.0,349.9501,925.0,51.468799891398916,0,0,1.6432339925035024
2023-11-14,925.0,350.1,925.0,51.468799891398916,1,0,1.6421022564981431
2023-11-15,1000.0,352.9501,1000.0,60.471751489566884,2,0,1.8332616990333759
2023-11-16,960.0,353.4501,960.0,54.648984734831906,3,0,1.7160835433346884
2023-11-17,950.0,353.9501,950.0,53.2680649287235,4,0,1.6839941562384075
2023-11-21,1075.0,355.9501,1075.0,65.12954067170978,1,0,2.0200862424255535
2023-11-22,1075.0,356.4501,1075.0,65.12954067170978,2,0,2.015849904376517
2023-11-23,1055.0,356.95,1055.0,62.19996674126118,3,0,1.9555960218517998
2023-11-24,1000.0,357.6,1000.0,54.8881927970694,4,0,1.7964205816554808
2023-11-27,995.0,359.0,995.0,54.263690658385784,0,1,1.7715877437325904
2023-11-28,975.0,359.5,975.0,51.72839464513656,1,1,1.7121001390820585
2023-11-29,930.0,360.0,930.0,46.46775843811624,2,1,1.5833333333333333
2023-11-30,895.0,360.5,895.0,42.82023160833076,3,1,1.4826629680998613
2023-12-01,955.0,361.1,955.0,50.057649354567836,4,0,1.6446967599003044
2023-12-04,950.0,362.4501,950.0,49.495424885326265,0,0,1.6210504563248842
2023-12-05,910.0,363.1,910.0,45.128599578656264,1,0,1.506196640044065
2023-12-06,930.0,363.7001,930.0,47.61713976158,2,0,1.5570518127435213
2023-12-07,995.0,385.0,995.0,54.792976811780605,3,0,1.5844155844155845
2023-12-11,980.0,365.9501,980.0,52.98899711414097,0,0,1.6779607383629624
2023-12-12,1005.0,366.4501,1005.0,55.61203987334278,1,0,1.7425289282224237
2023-12-13,1115.0,799.9501,1115.0,64.89374415514374,2,0,0.39383694057916857
2023-12-14,995.0,800.5001,995.0,52.09584056227937,3,0,0.24297298651180685
2023-12-15,970.0,801.1001,970.0,49.888448648974865,4,0,0.2108349505885719
2023-12-18,985.0,802.6001,985.0,51.223874056034106,0,0,0.22726124753784607
2023-12-19,995.0,803.1501,995.0,52.13957106922105,1,0,0.23887178747783266
2023-12-20,995.0,803.7001,995.0,52.13957106922105,2,0,0.23802398431952412
2023-12-21,975.0,804.2001,975.0,49.96386663397151,3,0,0.21238482810434864
2023-12-22,980.0,804.7501,980.0,50.51975676121836,4,0,0.21776934230887332
2023-12-26,995.0,806.8501,995.0,52.23421944415999,1,1,0.2331906509028133
2023-12-27,1000.0,807.4001,1000.0,52.82104358236509,2,1,0.2385433194769236
2023-12-28,1000.0,807.9501,1000.0,52.82104358236509,3,1,0.23770019955440314
2023-12-29,1015.0,808.4501,1015.0,54.75502400789499,4,1,0.25548874321371223
2024-01-02,1015.0,810.7001,1015.0,54.75502400789499,1,0,0.25200428617191484
2024-01-03,1005.0,811.1001,1005.0,53.0729125344356,2,0,0.2390579165259627
2024-01-04,1015.0,811.7001,1015.0,54.57572064013385,3,0,0.25046183929261556
2024-01-05,1020.0,812.2001,1020.0,55.34573279876341,4,0,0.25584815860032517
2024-01-08,1030.0,813.8001,1030.0,56.91867675814738,0,0,0.2656670845825651
2024-01-09,1120.0,814.4001,1120.0,67.88357625499083,1,0,0.37524541070169326
2024-01-10,1150.0,814.9001,1150.0,70.57223866270739,2,0,0.41121592695840886
2024-01-11,1120.0,815.4001,1120.0,64.7359186800318,3,0,0.3735588210008805
2024-01-12,1120.0,816.0001,1120.0,64.7359186800318,4,0,0.37254885140332705
2024-01-15,1135.0,817.6,1135.0,66.34966038590275,0,0,0.3882093933463796
2024-01-16,1160.0,818.1001,1160.0,68.90378679215505,1,0,0.4179193964161598
2024-01-17,1240.0,818.6001,1240.0,75.35117497663565,2,0,0.5147811489395128
2024-01-18,1240.0,819.2001,1240.0,75.35117497663565,3,0,0.5136716902256238
2024-01-19,1225.0,819.7001,1225.0,72.10041634022846,4,0,0.4944490064110032
2024-01-22,1235.0,821.4001,1235.0,72.9385984858591,0,0,0.5035303745397646
2024-01-23,1240.0,821.9001,1240.0,73.36939912262524,1,0,0.5086991715903186
2024-01-24,1255.0,822.4001,1255.0,74.67206139242516,2,0,0.5260212152211559
2024-01-25,1255.0,823.0001,1255.0,74.67206139242516,3,0,0.5249086847012534
2024-01-26,1220.0,823.5001,1220.0,65.94303241441582,4,1,0.48148130158089847
2024-01-29,1225.0,825.2001,1225.0,66.54470374499473,0,1,0.4844884289277231
2024-01-30,1215.0,825.7001,1215.0,64.10541756933078,1,1,0.4714785670971821
2024-01-31,1195.0,826.4001,1195.0,59.41451418682092,2,1,0.4460308027552272
2024-02-01,1185.0,826.9001,1185.0,57.16221793733804,3,0,0.43306307497120883
2024-02-02,1180.0,827.3001,1180.0,56.018757551977345,4,0,0.4263264322100287
2024-02-05,1170.0,829.0001,1170.0,53.70487944515883,0,0,0.41133879235961496
2024-02-06,1140.0,829.5001,1140.0,47.38185318562173,1,0,0.3743217149702574
2024-02-07,1175.0,830.2001,1175.0,54.16239815121612,2,0,0.41532143877120703
2024-02-08,1145.0,830.6001,1145.0,48.40463382237401,3,0,0.3785213847193132
2024-02-09,1145.0,831.3001,1145.0,48.40463382237401,4,0,0.37736059456747323
2024-02-14,1125.0,833.9001,1125.0,44.72828780160308,2,0,0.3490824620359202
2024-02-15,1060.0,834.5001,1060.0,35.335257102932076,3,0,0.2702215374210261
2024-02-16,1085.0,835.0001,1085.0,40.509890331206776,4,0,0.2994010419878992
2024-02-19,1110.0,835.0001,1110.0,45.22987345170381,0,0,0.32934115816273557
2024-02-20,1110.0,837.2001,1110.0,45.22987345170381,1,0,0.3258479066115735
2024-02-21,1115.0,837.9001,1115.0,46.21960860762809,2,0,0.33070756287056186
2024-02-22,1085.0,838.3001,1085.0,41.387064663979395,3,0,0.29428590071741606
2024-02-23,1085.0,838.9001,1085.0,41.387064663979395,4,0,0.2933601986696629
2024-02-26,1080.0,840.6001,1080.0,40.5671990209367,0,1,0.28479642103302155
2024-02-27,1075.0,841.1001,1075.0,39.71983469240983,1,1,0.2780880658556574
2024-02-28,1045.0,841.7001,1045.0,34.99643310502621,2,1,0.24153484121006993
2024-02-29,1030.0,842.2001,1030.0,32.89037225311661,3,1,0.22298726870253277
2024-03-01,1040.0,842.5001,1040.0,35.66980042946551,4,0,0.23442121846632424
2024-03-04,1020.0,844.0001,1020.0,32.74849694283189,0,0,0.20853066249636704
2024-03-05,1010.0,845.0001,1010.0,31.365311863985013,1,0,0.19526613073773605
2024-03-06,995.0,845.5001,995.0,29.361991635258676,2,0,0.1768183114348538
2024-03-07,980.0,846.0001,980.0,27.47234262685123,3,0,0.15839229806237615
2024-03-08,985.0,846.5001,985.0,29.110077377442025,4,0,0.16361474735797435
2024-03-11,990.0,848.0001,990.0,30.79303962026583,0,0,0.1674526925173712
2024-03-12,1020.0,848.5001,1020.0,39.99744151358757,1,0,0.20212124901340617
2024-03-13,1030.0,849.5001,1030.0,42.73160355306279,2,0,0.21247778546465154
2024-03-14,1035.0,850.0001,1035.0,44.10310679415867,3,0,0.21764691557095114
2024-03-15,1020.0,850.5001,1020.0,40.93579388500868,4,0,0.19929439161735552
2024-03-18,1025.0,852.5001,1025.0,42.42020877293609,0,0,0.20234590001807629
2024-03-19,1035.0,853.0001,1035.0,45.377003211874,1,0,0.21336445329842285
2024-03-20,1030.0,853.0001,1030.0,44.15605840041518,2,0,0.20750278927282662
2024-03-21,1030.0,854.0001,1030.0,44.15605840041519,3,0,0.20608885174603614
2024-03-22,1020.0,854.5001,1020.0,41.562133387428524,4,0,0.1936803752275746
2024-03-25,1020.0,856.0,1020.0,41.562133387428524,0,0,0.19158878504672897
2024-03-26,1015.0,856.5,1015.0,40.19296600382372,1,1,0.18505545826036193
2024-03-27,1010.0,858.0001,1010.0,38.815905206140506,2,1,0.17715603995850354
2024-04-03,1005.0,861.0001,1005.0,37.4346880595763,2,0,0.16724725119079548
2024-04-04,1000.0,861.5001,1000.0,36.053097034629964,3,0,0.1607659708919361
2024-04-05,985.0,862.5001,985.0,32.212208337600444,4,0,0.14202885309810404
2024-04-08,985.0,864.0001,985.0,32.212208337600444,0,0,0.1400461643465088
2024-04-09,990.0,864.5001,990.0,34.89360405725941,1,0,0.14517048638860774
2024-04-10,1000.0,865.0001,1000.0,40.004996079880016,2,0,0.1560692305122277
2024-04-11,995.0,865.5001,995.0,38.38242893414641,3,0,0.14962436168407148
2024-04-12,1005.0,866.5001,1005.0,43.33276986511044,4,0,0.15983829661416085
2024-04-15,1005.0,868.0001,1005.0,43.33276986511044,0,0,0.15783396799147836
2024-04-16,1040.0,868.5001,1040.0,57.26816987814242,1,0,0.19746675907118494
2024-04-17,1035.0,869.5001,1035.0,55.180509707419,2,0,0.1903391385463901
2024-04-18,1030.0,870.0001,1030.0,53.096050492254115,3,0,0.18390790989564257
2024-04-19,1015.0,871.5001,1015.0,47.3208606236923,4,0,0.16465850089977044
2024-04-22,1025.0,872.0001,1025.0,51.136619987203716,0,0,0.17545858079603435
2024-04-23,1030.0,872.5001,1030.0,52.97089198770285,1,0,0.18051562400967064
2024-04-24,1035.0,873.0001,1035.0,54.798235935794565,2,0,0.18556687450551268
2024-04-25,1045.0,874.0001,1045.0,58.28898770324057,3,0,0.19565203711075094
2024-04-26,1055.0,875.0001,1055.0,61.491595733667204,4,1,0.20571414791838313
2024-04-29,1045.0,876.5001,1045.0,56.79535291285895,0,1,0.19224173505513578
2024-04-30,1040.0,876.5001,1040.0,54.551987367892366,1,1,0.18653722914578108
2024-05-02,1040.0,878.0001,1040.0,54.551987367892366,3,0,0.18451011565944017
2024-05-03,1035.0,878.5001,1035.0,52.162445977164005,4,0,0.1781444304901047
2024-05-06,1045.0,880.0001,1045.0,56.28658585922389,0,0,0.18749986505683355
2024-05-07,1040.0,880.5,1040.0,53.7895926315882,1,0,0.18114707552526974
2024-05-08,1040.0,881.5,1040.0,53.7895926315882,2,0,0.17980714690867838
2024-05-09,1045.0,882.0,1045.0,56.0507623988078,3,0,0.18480725623582767
2024-05-10,1040.0,882.5,1040.0,53.24496319525213,4,0,0.17847025495750707
2024-05-13,1045.0,884.5,1045.0,55.63654430781884,0,0,0.1814584511023177
2024-05-14,1060.0,885.0,1060.0,61.928213826524065,1,0,0.1977401129943503
2024-05-15,1080.0,885.5,1080.0,68.36946817073378,2,0,0.21964991530208922
